"EMPRESA: 
Razón social (nombre de la empresa)","EMPRESA: 
RFC","EMPRESA: 
Folio mercantil","EMPRESA: 
Objeto social (descripción de actividades)","EMPRESA: 
Número de empleados","EMPRESA: 
Fecha de creación (dd/mm/aaaa)","EMPRESA: 
Capital social mínimo (con cuánto dinero se registró la empresa)","EMPRESA: 
Dirección fiscal","EMPRESA: 
Latitud y longitud (separadas por coma)","EMPRESA: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","EMPRESA: 
Teléfono","EMPRESA: 
Web","EMPRESA: 
Correo electrónico","REP LEGAL: 
Nombre completo","REP LEGAL: 
RFC","REP LEGAL: 
Dirección","REP LEGAL: 
Latitud y longitud (separadas por coma)","REP LEGAL: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","REP LEGAL: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","REP LEGAL: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Nombre completo (separar nombres con punto y coma)","ACCIONISTAS:
RFC","ACCIONISTAS: 
Dirección","ACCIONISTAS: 
Latitud y longitud (separadas por coma)","ACCIONISTAS: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","ACCIONISTAS: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Capital aportado","ADMIN: 
Nombre completo","ADMIN: 
RFC","ADMIN: 
Dirección","ADMIN: 
Latitud y longitud (separadas por coma)","ADMIN: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","ADMIN: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","ADMIN: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","COMIS / CONSE: 
Nombre completo","COMIS / CONSE: 
RFC","COMIS / CONSE: 
Dirección","COMIS / CONSE: 
Latitud y longitud (separadas por coma)","COMIS / CONSE: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","COMIS / CONSE: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","COMIS / CONSE: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","NOTARIA: 
Nombre del notario que firma el acta","NOTARIA: 
Número de la notaría","NOTARIA: 
Dirección de la notaría","NOTARIA: 
Latitud y longitud (separadas por coma)","NOTARIA: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","INFO OFICIAL: 
Estatus CompraNet (InscritoRUPC, NoInscritoRUPC, RegCompraNet)","INFO OFICIAL: 
Empresa fantasma o no localizada (SATdefinitiva, SATpresunta, SATdesvirtuada, SATfavorable, ASFnoLocalizada, SinAntReg)","CONTRATO: 
Empresa, dependencia o instancia que otorga los recursos","CONTRATO: 
Número de contrato","CONTRATO: 
Fecha de inicio de contrato","CONTRATO: 
Fecha de término de contrato","CONTRATO: 
Servicio/obra realizada","CONTRATO: 
Nombre de la persona que firma","CONTRATO: 
Cargo de la persona que firma","CONTRATO: 
Montos de contratos individuales","CONTRATO: 
Número de licitación ","CONTRATO: 
Fecha de fallo de la licitación","CONTRATO: 
Monto total de la licitación","CONVENIO: 
Dependencia o instancia que OTORGA los recursos","CONVENIO: 
Dependencia o instancia que RECIBE los recursos","CONVENIO: 
Número de convenio","CONVENIO: 
Fecha de inicio de convenio","CONVENIO: 
Fecha de término convenio","CONVENIO: 
Objeto del convenio","CONVENIO: 
Nombre de la persona que firma (de la dependencia o instancia que OTORGA los recursos)","CONVENIO: 
Cargo de la persona que firma (de la dependencia o instancia que OTORGA los recursos)","CONVENIO: 
Nombre de la persona que firma (de la dependencia o instancia que RECIBE los recursos)","CONVENIO: 
Cargo de la persona que firma (de la dependencia o instancia que RECIBE los recursos)","CONVENIO: 
Monto total del convenio","CONVENIO: 
Nombre del titular de la dependencia o instancia que otorga los recurso","CONVENIO: 
Nombre del titular de la dependencia o instancia que recibe los recurso","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Dependencia o instancia que otorga los recursos","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Monto de transferencias individuales","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Número de convenio relacionado a esta transferencia","TRANSFERENCIAS A ESTA EMPRESA: 
Empresa que otorga los recursos","TRANSFERENCIAS A ESTA EMPRESA: 
Monto de transferencias individuales","TRANSFERENCIAS DE ESTA EMPRESA: 
Empresa a la que le transfirió esta empresa","TRANSFERENCIAS DE ESTA EMPRESA: 
Monto de transferencias individuales","OTRO: 
Otras empresas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otras personas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otros domicilios relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros RFC relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otras fechas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otros correos electrónicos relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros sitios web relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros teléfonos relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros números de contratos o convenios relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otras dependencias o instancias relacionadas a esta empresa (separar con punto y coma","OTRO: 
Montos recibidos","OTRO: 
Titulares de instancias de montos recibidos","OTRO: 
Montos otorgados","NUEVO: 
Nombre de la categoría (separar con punto y coma)","NUEVO: 
Contenido (separar con punto y coma)","OTRO: 
Comentarios adicionales (formato de escritura: libre)"
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/04/2014 15:33:51.000,,,,,"5,250.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,A59EC510-2324-4C60-84ED-AE6DE2476965,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/04/2014 12:36:59.000,,,,,"28,907.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,7F3E39A0-A5F0-4EC5-9DB3-8057F9C5E69E,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/04/2014 18:03:36.000,,,,,"5,250.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,F70B8822-2390-4A5B-A19E-D124B17FB211,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/04/2014 11:19:56.000,,,,,"4,208.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,B74CC43A-9FB4-4C1D-82E5-3FD085A71151,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/04/2014 10:57:45.000,,,,,"4,060.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,1262B5F6-2DAF-4ED4-9998-515D1ABBA5CC,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/04/2014 11:29:42.000,,,,,"4,250.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,85EFAA33-EA74-43D8-8123-F5772E9EED23,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/04/2014 17:55:57.000,,,,,"4,208.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,FBC4CF45-A07F-480E-95C4-94561EE1A932,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,29/04/2014 12:20:43.000,,,,,"28,907.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,AF007DF7-64EC-4CD9-BEDB-48F6C92845C4,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/05/2014 16:43:24.000,,,,,"4,208.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,05489777-51B5-481F-B69A-0EBF2D34C5C5,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,07/05/2014 16:48:53.000,,,,,"4,208.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,EB778678-CDDF-48B8-BEB0-7C8542E618DC,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/12/2014 18:53:00.000,,,,,"78,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,0163B8E8-2578-4FB5-9354-A2B76CF89049,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/12/2014 18:56:55.000,,,,,"16,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,146375A5-550D-4FD3-8AE2-F1478817C608,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/12/2014 21:28:47.000,,,,,"118,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,6247E9BD-3D79-41A1-9C7A-F7C80529B3CE,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/12/2014 19:03:48.000,,,,,"88,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,CE6A0D98-DCDD-4BB4-9C59-7F020913574C,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/12/2014 09:16:09.000,,,,,"33,541.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,BCE8D6B2-6BD4-4E16-AE6C-6146BBED9316,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/12/2014 09:35:39.000,,,,,"31,923.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,D1F0FC6D-164F-4B1A-B29C-DE4A9F6A7A74,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/12/2014 09:40:26.000,,,,,"32,677.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,3B42FB9C-F6B1-4728-8C35-C5D9D8466102,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/12/2014 09:44:10.000,,,,,"19,858.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,D37B1E5F-CBD5-432E-BFFC-793F9441DF68,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/12/2014 19:22:28.000,,,,,"32,842.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,B9C3E9B2-124B-47B5-AAB2-B7B3F8C81EF7,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/12/2014 19:24:10.000,,,,,"27,840.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,67B6A039-6077-4615-851E-4E14ACE6C3CD,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/12/2014 19:37:37.000,,,,,"18,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,B9A5F60D-29D9-4E7D-BEFE-E0DE3F2D3001,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/12/2014 19:32:06.000,,,,,"27,318.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,46713ECF-9D83-4E63-A814-D7BA09CF1A16,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/12/2014 19:14:13.000,,,,,"7,308.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,009301F2-CCF4-408B-B419-0FC4A519D51A,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/12/2014 10:28:38.000,,,,,"23,341.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,1EEA4896-868A-4AC5-B828-1F731473306F,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/12/2014 10:32:25.000,,,,,"23,756.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,F7AE5B45-ABA5-4C5F-A347-7436F6FEA999,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/12/2014 10:36:38.000,,,,,"30,902.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,5D893B08-9FDF-489E-B267-41BBA6821C02,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,19/03/2015 15:58:10.000,,,,,"11,638.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,A66CEDE2-B526-42CE-AC3B-37E8EFABB979,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,30/12/2015 13:55:53.000,,,,,"71,026.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,7704D6F2-5ED5-409B-A152-59C12592A615,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,30/12/2015 16:34:04.000,,,,,"67,870.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,AC65E87A-EE26-4411-9335-F11BC18A68E3,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,30/12/2015 13:59:57.000,,,,,"102,073.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,B0D118F7-FFF8-47F2-915A-C288BA7926F8,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/02/2016 16:15:10.000,,,,,"145,147.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,5E3B6C44-03A2-4204-A317-5D64620C48AA,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/02/2016 11:32:45.000,,,,,"37,816.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,FF0D6E93-A42F-485B-A1BA-5454E7AEAE60,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/02/2016 11:27:22.000,,,,,"37,633.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,C475B33E-FAB8-4792-B1D5-45CE76F3C4C3,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/02/2016 11:24:53.000,,,,,"18,193.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,687E628C-60DF-481A-868E-69071EC10608,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/02/2016 16:18:36.000,,,,,"32,201.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,C6500205-E712-4C66-BA3D-BE52A44E6D29,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,10/02/2016 16:20:54.000,,,,,"72,650.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,B0C298EF-42DD-451F-A851-5BC3023DF797,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/02/2016 11:26:24.000,,,,,"51,504.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,E61E9A29-F2CE-4619-A9DA-7E57933608B7,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,13/02/2016 19:10:56.000,,,,,"51,504.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,BDE13390-1D7E-467E-AD5C-34673ED015ED,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,13/02/2016 19:07:01.000,,,,,"72,650.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,17798A0D-AF17-4849-8AF3-2B10EBBE06FE,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,13/02/2016 19:09:43.000,,,,,"18,193.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,A6E02A0E-B692-403E-909F-09F46C740B36,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,13/02/2016 19:12:21.000,,,,,"37,633.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,F4BDA551-D7A0-4AA1-96D3-2A14E7447D41,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,13/02/2016 19:04:57.000,,,,,"32,201.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,7081E8DB-15E6-44AD-A1F7-372C8436364A,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,13/02/2016 19:14:04.000,,,,,"37,816.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,F449A332-EAC0-48B3-A6B1-B834F47B7181,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,21/12/2016 15:58:03.000,,,,,"34,394.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,707EC617-E5FC-45F2-9404-AE3404AB976E,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,21/12/2016 15:35:09.000,,,,,"31,204.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,A7008056-820B-4E15-BBE5-DB127FAEBCEC,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,14/12/2016 10:18:31.000,,,,,"18,306.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,33FBD605-7CD2-4A22-B6A4-D4FF4D32ADFA,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,21/12/2016 15:29:45.000,,,,,"35,003.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,44C5C0E9-D219-45AE-BB20-600AF82832C8,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,21/12/2016 15:32:20.000,,,,,"27,728.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,37D2FA17-988A-4A4F-8BBA-9A0876BB5B03,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,21/12/2016 16:01:40.000,,,,,"38,966.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,955882FD-0E4B-4E32-A48E-49A6BF3173E6,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,21/12/2016 16:26:03.000,,,,,"24,928.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,C3152646-5F89-4EDC-B205-4B213F9AD57D,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,14/12/2016 10:34:18.000,,,,,"9,419.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,CF18BDC7-2D50-4C0F-9558-8CF30BB61F83,JURISDICCIÓN SANITARIA No Vl
Grupo Crusa Mexico S de RL de CV,GCM081010MWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,21/12/2016 13:59:36.000,,,,,"30,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,083C2E98-6E64-49B1-9A51-7692E45C2B76,JURISDICCIÓN SANITARIA No Vl
